TrackNumber,Platform,TrackLatitude,TrackLongitude,Track Id,TrackLatLongAltitude,TrackSpeed,TrackHeading,EpocTimeMilliSeconds
2832,Force Multiplier,31.716256630363468,74.816000904437374,1,0,24.892795592063351,228.510334270968713,1668452400.000000000000000
1415,Unknown,31.724083825327526,74.794934109423437,1,0,24.892795592063351,228.510334270968713,1668452400.000000000000000
7586,Mir-2000,31.709374380162796,74.779718681571040,1,0,24.892795592063351,228.510334270968713,1668452400.000000000000000
6223,Mir-2000,31.692459361329018,74.791380913629084,1,0,24.892795592063351,228.510334270968713,1668452400.000000000000000
7081,Mig-29,31.696712006229813,74.813800390939051,1,0,24.892795592063351,228.510334270968713,1668452400.000000000000000
7253,Embraer,28.450430573425994,77.039942056166439,1,0,396.458953702721828,322.927284562529849,1668452400.000000000000000
8480,Mir-2000,28.421707137216220,77.035907719638701,1,0,396.458953702721828,322.927284562529849,1668452400.000000000000000
6855,Mirage,28.439154289195908,77.009782225002795,1,0,396.458953702721828,322.927284562529849,1668452400.000000000000000
1149,Rafale,28.388567056351320,77.029710635972890,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
3414,Mirage,28.383093120123664,77.014526290769766,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
6737,Embraer,28.369181109259497,77.009900059026563,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
5162,Mig-29,28.357307974671354,77.019312293972234,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
4968,Rafale,28.381479739931066,77.044016171651990,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
6791,EMB-145,28.367169519126453,77.046668491668811,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
1761,Rafale,28.356412826297330,77.035674056937722,1,0,385.850157315814329,305.031867528426517,1668452400.000000000000000
1149,Rafale,28.389576110233918,77.028022812765286,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
3414,Mirage,28.384102174787145,77.012838323816169,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
6737,Embraer,28.370190165960345,77.008212048380827,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
5162,Mig-29,28.358317033170863,77.017624372419533,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
1761,Rafale,28.357421884934677,77.033986290105631,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
6791,EMB-145,28.368178576128170,77.044980828877343,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
4968,Rafale,28.382488794826944,77.042328483856181,1,0,385.850157315814329,305.031867528426517,1668452401.000000000000000
6855,Mirage,28.440611283704680,77.008493951369701,1,0,396.458953702721828,322.927284562529849,1668452401.000000000000000
7253,Embraer,28.451887565568693,77.038654195832009,1,0,396.458953702721828,322.927284562529849,1668452401.000000000000000
8480,Mir-2000,28.423164135527561,77.034619803882507,1,0,396.458953702721828,322.927284562529849,1668452401.000000000000000
2832,Force Multiplier,31.716180045385869,74.815899843637723,1,0,24.892795592063351,228.510334270968713,1668452401.000000000000000
7081,Mig-29,31.696635421016374,74.813699331957494,1,0,24.892795592063351,228.510334270968713,1668452401.000000000000000
6223,Mir-2000,31.692382776062662,74.791279873062393,1,0,24.892795592063351,228.510334270968713,1668452401.000000000000000
7586,Mir-2000,31.709297795103531,74.779617650592954,1,0,24.892795592063351,228.510334270968713,1668452401.000000000000000
1415,Unknown,31.724007240440969,74.794833065942839,1,0,24.892795592063351,228.510334270968713,1668452401.000000000000000
7081,Mig-29,31.696558835802957,74.813598272975980,1,0,24.892795592063351,228.510334270968713,1668452402.000000000000000
6223,Mir-2000,31.692306190796312,74.791178832495675,1,0,24.892795592063351,228.510334270968713,1668452402.000000000000000
7586,Mir-2000,31.709221210044287,74.779516619614796,1,0,24.892795592063351,228.510334270968713,1668452402.000000000000000
2832,Force Multiplier,31.716103460408281,74.815798782838115,1,0,24.892795592063351,228.510334270968713,1668452402.000000000000000
6855,Mirage,28.442068278213437,77.007205677717451,1,0,396.458953702721828,322.927284562529849,1668452402.000000000000000
8480,Mir-2000,28.424621133839029,77.033331888133844,1,0,396.458953702721828,322.927284562529849,1668452402.000000000000000
7253,Embraer,28.453344557711304,77.037366335509219,1,0,396.458953702721828,322.927284562529849,1668452402.000000000000000
1415,Unknown,31.723930655554422,74.794732022462213,1,0,24.892795592063351,228.510334270968713,1668452402.000000000000000
3414,Mirage,28.385111229450594,77.011150356855737,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
6737,Embraer,28.371199222661215,77.006524037725995,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
5162,Mig-29,28.359326091670418,77.015936450862313,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
1761,Rafale,28.358430943572074,77.032298523277021,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
6791,EMB-145,28.369187633129890,77.043293166094713,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
4968,Rafale,28.383497849722787,77.040640796067947,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
1149,Rafale,28.390585164116459,77.026334989558265,1,0,385.850157315814329,305.031867528426517,1668452402.000000000000000
2832,Force Multiplier,31.716026875430689,74.815697722038564,1,0,24.892795592063351,228.510334270968713,1668452403.000000000000000
1149,Rafale,28.391594217998950,77.024647166351812,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
4968,Rafale,28.384506904618597,77.038953108287288,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
6791,EMB-145,28.370196690131635,77.041605503320966,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
1761,Rafale,28.359440002209524,77.030610756451892,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
5162,Mig-29,28.360335150170030,77.014248529300588,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
1415,Unknown,31.723854070667869,74.794630978981587,1,0,24.892795592063351,228.510334270968713,1668452403.000000000000000
3414,Mirage,28.386120284114000,77.009462389888441,1,0,385.850157315814329,305.031867528426517,1668452403.000000000000000
6223,Mir-2000,31.692229605529970,74.791077791928942,1,0,24.892795592063351,228.510334270968713,1668452403.000000000000000
7081,Mig-29,31.696482250589533,74.813497213994509,1,0,24.892795592063351,228.510334270968713,1668452403.000000000000000
