TrackNumber,Platform,TrackLatitude,TrackLongitude,Track Id,TrackLatLongAltitude,TrackSpeed,TrackHeading,EpocTimeMilliSeconds
6958,Su-30,26.436199999999999,77.110740000000007,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452400.000000000000000
6958,Su-30,26.437262624688945,77.109360456777296,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452401.000000000000000
6958,Su-30,26.438325249377890,77.107980913554584,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452402.000000000000000
6958,Su-30,26.439387874066835,77.106601370331873,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452403.000000000000000
6958,Su-30,26.440450498755780,77.105221827109162,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452404.000000000000000
6958,Su-30,26.441513123444725,77.103842283886451,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452405.000000000000000
6958,Su-30,26.442575748133670,77.102462740663739,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452406.000000000000000
6958,Su-30,26.443638372822615,77.101083197441028,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452407.000000000000000
6958,Su-30,26.444700997511561,77.099703654218317,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452408.000000000000000
6958,Su-30,26.445763622200506,77.098324110995605,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452409.000000000000000
6958,Su-30,26.446826246889451,77.096944567772894,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452410.000000000000000
6958,Su-30,26.447888871578396,77.095565024550183,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452411.000000000000000
6958,Su-30,26.448951496267341,77.094185481327472,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452412.000000000000000
6958,Su-30,26.450014120956286,77.092805938104760,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452413.000000000000000
6958,Su-30,26.451076745645231,77.091426394882049,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452414.000000000000000
6958,Su-30,26.452139370334177,77.090046851659338,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452415.000000000000000
6958,Su-30,26.453201995023122,77.088667308436627,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452416.000000000000000
6958,Su-30,26.454264619712067,77.087287765213915,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452417.000000000000000
6958,Su-30,26.455327244401012,77.085908221991204,0,0.000000000000000,350.000000000000000,311.509282112481515,1668452418.000000000000000
