TrackNumber,Platform,TrackLatitude,TrackLongitude,Track Id,TrackLatLongAltitude,TrackSpeed,TrackHeading,EpocTimeMilliSeconds
3192,Su-30,35.615560000000002,73.542100000000005,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946800.000000000000000
3192,Su-30,35.613396869597885,73.537970378397091,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946801.000000000000000
3192,Su-30,35.611233739195768,73.533840756794177,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946802.000000000000000
3192,Su-30,35.609070608793651,73.529711135191263,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946803.000000000000000
3192,Su-30,35.606907478391534,73.525581513588349,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946804.000000000000000
3192,Su-30,35.604744347989417,73.521451891985436,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946805.000000000000000
3192,Su-30,35.602581217587300,73.517322270382522,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946806.000000000000000
3192,Su-30,35.600418087185183,73.513192648779608,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946807.000000000000000
3192,Su-30,35.598254956783066,73.509063027176694,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946808.000000000000000
3192,Su-30,35.596091826380949,73.504933405573780,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946809.000000000000000
3192,Su-30,35.593928695978832,73.500803783970866,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946810.000000000000000
3192,Su-30,35.591765565576715,73.496674162367952,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946811.000000000000000
3192,Su-30,35.589602435174598,73.492544540765039,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946812.000000000000000
3192,Su-30,35.587439304772481,73.488414919162125,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946813.000000000000000
3192,Su-30,35.585276174370364,73.484285297559211,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946814.000000000000000
3192,Su-30,35.583113043968247,73.480155675956297,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946815.000000000000000
3192,Su-30,35.580949913566130,73.476026054353383,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946816.000000000000000
3192,Su-30,35.578786783164013,73.471896432750469,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946817.000000000000000
3192,Su-30,35.576623652761896,73.467766811147555,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946818.000000000000000
3192,Su-30,35.574460522359779,73.463637189544642,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946819.000000000000000
3192,Su-30,35.572297391957662,73.459507567941728,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946820.000000000000000
3192,Su-30,35.570134261555545,73.455377946338814,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946821.000000000000000
3192,Su-30,35.567971131153428,73.451248324735900,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946822.000000000000000
3192,Su-30,35.565808000751311,73.447118703132986,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946823.000000000000000
3192,Su-30,35.563644870349194,73.442989081530072,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946824.000000000000000
3192,Su-30,35.561481739947077,73.438859459927158,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946825.000000000000000
3192,Su-30,35.559318609544960,73.434729838324245,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946826.000000000000000
3192,Su-30,35.557155479142843,73.430600216721331,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946827.000000000000000
3192,Su-30,35.554992348740726,73.426470595118417,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946828.000000000000000
3192,Su-30,35.552829218338609,73.422340973515503,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946829.000000000000000
3192,Su-30,35.550666087936492,73.418211351912589,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946830.000000000000000
3192,Su-30,35.548502957534375,73.414081730309675,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946831.000000000000000
3192,Su-30,35.546339827132257,73.409952108706761,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946832.000000000000000
3192,Su-30,35.544176696730140,73.405822487103848,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946833.000000000000000
3192,Su-30,35.542013566328023,73.401692865500934,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946834.000000000000000
3192,Su-30,35.539850435925906,73.397563243898020,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946835.000000000000000
3192,Su-30,35.537687305523789,73.393433622295106,1,500.000000000000000,865.687845102097299,237.633669269718951,1665946836.000000000000000
