TrackNumber,Platform,TrackLatitude,TrackLongitude,Track Id,TrackLatLongAltitude,TrackSpeed,TrackHeading,EpocTimeMilliSeconds
7366,EMB-145,26.681576919374045,88.326578301954996,1,0,45345.694082719899598,316.685648167335614,1668452400.000000000000000
6497,Unknown,23.224926467636720,68.904699027617269,1,0,1466.849501977630098,292.603352569725303,1668452400.000000000000000
7211,Tejas,23.222825530310541,68.898401480260205,1,0,1466.849501977630098,292.603352569725303,1668452400.000000000000000
2225,Force Multiplier,23.222369473612236,68.905599143998970,1,0,1466.849501977630098,292.603352569725303,1668452400.000000000000000
1858,Rafale,11.018514606093573,77.164767007321842,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
1597,Mirage,22.783179484622849,88.365399702975481,1,0,53015.372390902797633,307.068012703315617,1668452400.000000000000000
1280,EMB-145,22.788082475009514,88.363455124509599,1,0,53015.372390902797633,307.068012703315617,1668452400.000000000000000
1220,EMB-145,22.781123738288855,88.359308182810253,1,0,53015.372390902797633,307.068012703315617,1668452400.000000000000000
4540,Embraer,23.219908847608934,68.900668149387741,1,0,1466.849501977630098,292.603352569725303,1668452400.000000000000000
1618,Force Multiplier,22.780124188187809,88.351878037953597,1,0,53015.372390902797633,307.068012703315617,1668452400.000000000000000
8698,Mir-2000,31.704630009855070,74.803330404956014,1,0,750.932667027244293,228.510334270968713,1668452400.000000000000000
1799,Mig-29,11.011306782278091,77.165970946318538,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
8852,Force Multiplier,11.013651819748970,77.159682745356875,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
4633,Embraer,11.014211390501281,77.157184125484093,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
7320,Force Multiplier,11.014275498828953,77.161266418269108,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
4800,Mirage,11.012303017192362,77.165710112555772,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
5570,Unknown,11.019599233759756,77.154161221237032,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
8550,Force Multiplier,31.708040041203365,74.799687157674597,1,0,750.932667027244293,228.510334270968713,1668452400.000000000000000
4950,EMB-145,23.214648115200056,68.907574212404270,1,0,1466.849501977630098,292.603352569725303,1668452400.000000000000000
2325,Rafale,11.019393665133531,77.162263017155993,1,0,52107.401432003032824,336.533472447960946,1668452400.000000000000000
6259,Mig-29,26.683764956804200,88.335679163474296,1,0,45345.694082719899598,316.685648167335614,1668452400.000000000000000
8482,Unknown,26.682623160544601,88.331136453753814,1,0,45345.694082719899598,316.685648167335614,1668452400.000000000000000
